Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
03/12/2020 12:44:45.097,8355,TAI_400 @B73477,85870,BCFFF3FF0404,-68,-13,1028,
03/12/2020 12:44:45.148,8406,TAI_400 @B73477,85877,E4FF03000104,-28,3,1025,
03/12/2020 12:44:45.195,8453,TAI_400 @B73477,85883,B4FFE9FFFD03,-76,-23,1021,
03/12/2020 12:44:45.244,8502,TAI_400 @B73477,85889,E7FF00000E04,-25,0,1038,
03/12/2020 12:44:45.293,8551,TAI_400 @B73477,85895,C3FFFAFFEA03,-61,-6,1002,
03/12/2020 12:44:45.341,8599,TAI_400 @B73477,85902,EFFFF0FFFD03,-17,-16,1021,
03/12/2020 12:44:45.390,8648,TAI_400 @B73477,85908,C8FFF9FFEB03,-56,-7,1003,
03/12/2020 12:44:45.438,8696,TAI_400 @B73477,85914,DAFFEAFF0004,-38,-22,1024,
03/12/2020 12:44:45.487,8745,TAI_400 @B73477,85920,CFFF0200EB03,-49,2,1003,
03/12/2020 12:44:45.536,8794,TAI_400 @B73477,85927,DDFFEBFF0104,-35,-21,1025,
03/12/2020 12:44:45.585,8843,TAI_400 @B73477,85933,D0FF1400EA03,-48,20,1002,
03/12/2020 12:44:45.634,8892,TAI_400 @B73477,85939,E5FFE4FFF803,-27,-28,1016,
03/12/2020 12:44:45.682,8940,TAI_400 @B73477,85945,E2FF1700F803,-30,23,1016,
03/12/2020 12:44:45.732,8990,TAI_400 @B73477,85952,CDFFE3FF0B04,-51,-29,1035,
03/12/2020 12:44:45.781,9039,TAI_400 @B73477,85958,D8FF0700FB03,-40,7,1019,
03/12/2020 12:44:45.829,9087,TAI_400 @B73477,85964,C9FFE9FFFF03,-55,-23,1023,
03/12/2020 12:44:45.878,9136,TAI_400 @B73477,85970,CDFF0D000004,-51,13,1024,
03/12/2020 12:44:45.926,9184,TAI_400 @B73477,85977,C8FFE2FFFA03,-56,-30,1018,
03/12/2020 12:44:45.975,9233,TAI_400 @B73477,85983,F9FFFDFFF903,-7,-3,1017,
03/12/2020 12:44:46.025,9282,TAI_400 @B73477,85989,B9FFEEFFE703,-71,-18,999,
03/12/2020 12:44:46.073,9331,TAI_400 @B73477,85995,01000D00F803,1,13,1016,
03/12/2020 12:44:46.122,9380,TAI_400 @B73477,86002,D2FF0500F003,-46,5,1008,
03/12/2020 12:44:46.170,9428,TAI_400 @B73477,86008,E1FFF1FF0804,-31,-15,1032,
03/12/2020 12:44:46.267,9525,TAI_400 @B73477,86014,D4FF0000F203,-44,0,1010,
03/12/2020 12:44:46.317,9575,TAI_400 @B73477,86020,E3FFEEFF0104,-29,-18,1025,
03/12/2020 12:44:46.366,9624,TAI_400 @B73477,86027,D4FF0000E703,-44,0,999,
03/12/2020 12:44:46.414,9672,TAI_400 @B73477,86033,DBFFE8FF0504,-37,-24,1029,
03/12/2020 12:44:46.462,9720,TAI_400 @B73477,86039,CFFF0D00E703,-49,13,999,
03/12/2020 12:44:46.511,9769,TAI_400 @B73477,86045,D7FFE9FF0004,-41,-23,1024,
03/12/2020 12:44:46.560,9818,TAI_400 @B73477,86052,E1FF0B001104,-31,11,1041,
03/12/2020 12:44:46.609,9867,TAI_400 @B73477,86058,E0FFE7FFFE03,-32,-25,1022,
03/12/2020 12:44:46.658,9916,TAI_400 @B73477,86064,D0FF0B00F303,-48,11,1011,
03/12/2020 12:44:46.706,9964,TAI_400 @B73477,86070,CDFFE5FFFE03,-51,-27,1022,
03/12/2020 12:44:46.755,10013,TAI_400 @B73477,86077,E0FF06000604,-32,6,1030,
03/12/2020 12:44:46.805,10063,TAI_400 @B73477,86083,BFFFE4FF0304,-65,-28,1027,
03/12/2020 12:44:46.852,10110,TAI_400 @B73477,86089,F0FF0100F903,-16,1,1017,
03/12/2020 12:44:46.902,10160,TAI_400 @B73477,86095,BFFFEDFFEE03,-65,-19,1006,
03/12/2020 12:44:46.951,10209,TAI_400 @B73477,86102,F1FFFAFFFE03,-15,-6,1022,
03/12/2020 12:44:46.999,10257,TAI_400 @B73477,86108,C3FFEFFFF603,-61,-17,1014,
03/12/2020 12:44:47.097,10355,TAI_400 @B73477,86120,C9FFFFFFDF03,-55,-1,991,
03/12/2020 12:44:47.097,10355,TAI_400 @B73477,86114,DFFFEFFF0404,-33,-17,1028,
03/12/2020 12:44:47.145,10403,TAI_400 @B73477,86127,E7FFECFFF603,-25,-20,1014,
03/12/2020 12:44:47.194,10452,TAI_400 @B73477,86133,CBFF0900F903,-53,9,1017,
03/12/2020 12:44:47.243,10501,TAI_400 @B73477,86139,DEFFEAFFFB03,-34,-22,1019,
03/12/2020 12:44:47.292,10550,TAI_400 @B73477,86145,D9FF0C00EA03,-39,12,1002,
03/12/2020 12:44:47.340,10598,TAI_400 @B73477,86152,E9FFE9FFFB03,-23,-23,1019,
03/12/2020 12:44:47.389,10647,TAI_400 @B73477,86158,D3FF0C00EE03,-45,12,1006,
03/12/2020 12:44:47.487,10745,TAI_400 @B73477,86164,D4FFECFFEE03,-44,-20,1006,
03/12/2020 12:44:47.536,10793,TAI_400 @B73477,86170,D2FF0C00F503,-46,12,1013,
03/12/2020 12:44:47.585,10843,TAI_400 @B73477,86177,BBFFE1FFFD03,-69,-31,1021,
03/12/2020 12:44:47.633,10891,TAI_400 @B73477,86183,EFFF06000704,-17,6,1031,
03/12/2020 12:44:47.683,10941,TAI_400 @B73477,86189,BBFFDBFFFA03,-69,-37,1018,
03/12/2020 12:44:47.731,10989,TAI_400 @B73477,86195,EAFF0800F503,-22,8,1013,
03/12/2020 12:44:47.779,11037,TAI_400 @B73477,86202,C9FFF8FFE603,-55,-8,998,
03/12/2020 12:44:47.827,11085,TAI_400 @B73477,86208,E7FFFAFF0104,-25,-6,1025,
03/12/2020 12:44:47.877,11134,TAI_400 @B73477,86214,D3FFFDFFF203,-45,-3,1010,
